CLUSTER_GRUPO;CEP_RISCO;DS_MOD_PRC;MOD_PRC;DS_MOD_ADC;MOD_ADC;OFERTA;OFERTA_GERAL;OFERTA_DIGITAL;OFERTA_URA;OFERTA_PAP;OFERTA_OUTBOUND
G4;c.RISCO ALTO;HVI3;R05;Restritivos;z. Com Rest;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R01;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R01;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R01;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R02;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R02;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R02;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R03;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R03;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R03;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R04;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R04;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R04;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R05;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R05;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R05;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R06;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R06;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R06;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R07;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R07;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R07;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R08;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R08;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R08;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R09;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R09;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R09;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R10;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R10;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R10;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R11;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R11;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R11;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R12;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R12;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R12;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R13;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R13;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R13;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R14;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R14;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R14;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R15;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R15;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R15;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R16;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R16;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R16;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R17;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R17;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R17;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R18;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R18;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R18;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R19;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R19;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R19;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R20;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R20;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R20;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R21;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R21;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R21;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R22;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R22;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R22;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R23;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R23;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R23;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R24;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R24;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R24;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R06;G4 - BHV;R25;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R06;G4 - BHV;R25;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R06;G4 - BHV;R25;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R06;Restritivos;y. Sem Rest;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;Restritivos;y. Sem Rest;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;Restritivos;y. Sem Rest;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R06;Restritivos;z. Com Rest;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R06;Restritivos;z. Com Rest;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R06;Restritivos;z. Com Rest;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R01;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R01;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R01;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R02;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R02;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R02;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R03;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R03;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R03;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R04;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R04;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R04;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R05;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R05;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R05;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R06;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R06;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R06;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R07;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R07;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R07;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R08;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R08;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R08;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R09;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R09;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R09;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R10;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R10;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R10;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R11;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R11;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R11;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R12;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R12;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R12;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R13;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R13;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R13;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R14;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R14;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R14;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R15;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R15;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R15;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R16;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R16;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R16;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R17;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R17;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R17;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R18;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R18;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R18;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R19;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R19;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R19;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R20;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R20;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R20;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R21;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R21;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R21;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R22;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R22;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R22;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R23;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R23;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R23;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R24;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R24;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R24;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R07;G4 - BHV;R25;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R07;G4 - BHV;R25;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R07;G4 - BHV;R25;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R07;Restritivos;y. Sem Rest;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;Restritivos;y. Sem Rest;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;Restritivos;y. Sem Rest;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R07;Restritivos;z. Com Rest;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R07;Restritivos;z. Com Rest;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R07;Restritivos;z. Com Rest;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R01;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R01;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R01;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R02;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R02;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R02;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R03;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R03;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R03;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R04;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R04;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R04;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R05;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R05;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R05;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R06;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R06;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R06;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R07;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R07;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R07;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R08;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R08;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R08;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R09;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R09;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R09;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R10;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R10;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R10;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R11;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R11;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R11;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R12;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R12;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R12;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R13;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R13;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R13;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R14;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R14;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R14;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R15;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R15;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R15;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R16;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R16;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R16;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R17;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R17;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R17;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R18;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R18;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R18;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R19;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R19;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R19;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R20;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R20;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R20;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R21;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R21;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R21;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R22;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R22;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R22;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R23;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R23;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R23;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R24;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R24;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R24;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R08;G4 - BHV;R25;12;12;12;12;12;0
G4;c.RISCO ALTO;HVI3;R08;G4 - BHV;R25;12;12;12;12;12;0
G4;a.RISCO BAIXO;HVI3;R08;G4 - BHV;R25;12;12;12;12;12;0
G4;b.RISCO NEUTRO;HVI3;R08;Restritivos;y. Sem Rest;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R08;Restritivos;y. Sem Rest;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R08;Restritivos;y. Sem Rest;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R08;Restritivos;z. Com Rest;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R08;Restritivos;z. Com Rest;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R08;Restritivos;z. Com Rest;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R01;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R01;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R01;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R02;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R02;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R02;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R03;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R03;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R03;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R04;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R04;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R04;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R05;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R05;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R05;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R06;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R06;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R06;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R07;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R07;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R07;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R08;15;15;15;15;15;15
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R08;15;15;15;15;15;15
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R08;15;15;15;15;15;15
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R09;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R09;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R09;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R10;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R10;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R10;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R11;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R11;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R11;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R12;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R12;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R12;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R13;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R13;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R13;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R14;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R14;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R14;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R15;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R15;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R15;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R16;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R16;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R16;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R17;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R17;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R17;12;12;12;12;12;12
G4;c.RISCO ALTO;HVI3;R09;G4 - BHV;R18;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R18;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R18;12;12;12;12;12;12
G4;b.RISCO NEUTRO;HVI3;R09;G4 - BHV;R19;12;12;12;12;12;12
G4;a.RISCO BAIXO;HVI3;R09;G4 - BHV;R19;12;12;12;12;12;12
